Gene name	Human gene name	Human homology type	Human gene stable ID	Human orthology confidence [0 low, 1 high]	%id. target Human gene identical to query gene
					
					
					
					
Gm16152					
					
					
					
					
					
1700048M11Rik					
					
1700006H21Rik					
Gm34727					
Gm9499					
Gm28901					
					
Gm6430					
Cps1	CPS1	ortholog_one2one	ENSG00000021826	1	95.3333
Sparc	SPARC	ortholog_one2one	ENSG00000113140	1	84.3373
					
Gm29805					
					
Gm12523					
					
Sort1	SORT1	ortholog_one2one	ENSG00000134243	1	87.6457
Gm46555					
Zfp335	ZNF335	ortholog_one2one	ENSG00000198026	1	87.285
					
Smim11	SMIM11	ortholog_one2one	ENSG00000205670	1	83.6364
Snord8	SNORD8	ortholog_one2one	ENSG00000200785	1	90
Gm43766					
Rab2b	RAB2B	ortholog_one2one	ENSG00000129472	1	94.9074
Gm31126					
Gm7860					
					
Gm7765					
					
Rpl31-ps12					
Gm6030					
					
Gm49581					
					
Gm17024					
Gm9027					
Mir1938					
Gm7008					
					
Gm9843					
					
Gm9536					
					
Gm6551					
Gm6551					
Gm6557					
Gm6557					
Gm9525					
		ortholog_one2one	ENSG00000288634	1	84.6154
Gm47954					
Gm8118					
Gm56534					
Gm8128					
Gm8134					
					
Morf4l1-ps1					
Gm17081					
Gm49594					
Gm10599					
Cstdc3					
Gm50470					
					
Ccl21b	CCL21	ortholog_one2many	ENSG00000137077	0	71.4286
Psd	PSD	ortholog_one2one	ENSG00000059915	1	92
					
Gm49611					
Gm41492					
Gm46409					
Gm31508					
					
					
Gm15668					
					
Gm21953		ortholog_one2many	ENSG00000187186	0	86.2069
Gm26342					
Gm54574					
Kif22-ps					
					
4833405L11Rik					
Gm56209					
Fcrla	FCRLA	ortholog_one2one	ENSG00000132185	1	68.272
Spata31f1c	SPATA31F1	ortholog_one2many	ENSG00000205108	0	46.4067
Gm31333					
Gm21586		ortholog_one2many	ENSG00000187186	0	86.2069
Gm49626					
A930006K02Rik					
Gm53189					
Spata31f1b	SPATA31F1	ortholog_one2many	ENSG00000205108	0	46.4067
Gm52989					
Ccl21e	CCL21	ortholog_one2many	ENSG00000137077	0	71.4286
Nup35	NUP35	ortholog_one2one	ENSG00000163002	1	92.9231
Unc13b	UNC13B	ortholog_one2one	ENSG00000198722	1	72.3235
Slc44a4	SLC44A4	ortholog_one2one	ENSG00000204385	1	82.3197
Mrm1	MRM1	ortholog_one2one	ENSG00000278619	1	80.3125
Gm24581					
Nps	NPS	ortholog_one2one	ENSG00000214285	1	73.0337
Gm45339					
4930544L04Rik					
Foxi2	FOXI2	ortholog_one2one	ENSG00000186766	1	69.6049
					
Gm37957					
Gm41434					
Gm56221					
4933433N18Rik					
Gm2962					
					
Gm18020					
Gm15671					
					
					
					
Gm37030					
Atox1	ATOX1	ortholog_one2one	ENSG00000177556	1	85.2941
Gm23758					
Gm6989					
Tox4	TOX4	ortholog_one2one	ENSG00000092203	1	95.315
					
Clrn3	CLRN3	ortholog_one2one	ENSG00000180745	1	73.0089
Slco6c1	SLCO6A1	ortholog_one2many	ENSG00000205359	0	38.102
					
					
Gm20208					
Rexo5	REXO5	ortholog_one2one	ENSG00000005189	1	68.3794
Gm36550					
					
					
Amelx	AMELX	ortholog_one2one	ENSG00000125363	1	84.6939
Gm12235					
Dhrs11	DHRS11	ortholog_one2one	ENSG00000278535	1	92.6923
					
Gm18724					
					
					
Mir684-1					
Gm13690					
					
Gm10241					
					
					
Gm25420					
					
Gm22652					
Gm20615					
Gm13700					
Gm13755					
					
Gm13756					
					
Gm23452	RNU6-1336P	ortholog_one2one	ENSG00000206613	0	86.9159
Gm56342					
					
Gm49619					
Myt1l	MYT1L	ortholog_one2one	ENSG00000186487	1	94.7767
Zfp804a	ZNF804A	ortholog_one2one	ENSG00000170396	1	67.0833
4933416O17Rik					
2410003I16Rik					
G3bp1	G3BP1	ortholog_one2one	ENSG00000145907	1	93.7634
Fras1	FRAS1	ortholog_one2one	ENSG00000138759	1	84.9875
Mettl3	METTL3	ortholog_one2one	ENSG00000165819	1	97.069
Gm9979					
Gm13677					
A130030D18Rik					
					
					
Gm13675					
					
Gm13676					
Gm13678					
					
3110015C05Rik					
Mmp9	MMP9	ortholog_one2one	ENSG00000100985	1	72.0548
Ndufa11b					
Kcnu1	KCNU1	ortholog_one2one	ENSG00000215262	0	65.1204
					
Fam243	C21orf140	ortholog_one2one	ENSG00000222018	1	70.5179
Gm43099					
Gm37171					
Gm12525					
Macir	MACIR	ortholog_one2one	ENSG00000181751	1	94.2029
Smim34	SMIM34	ortholog_one2one	ENSG00000243627	1	58.5185
Mybphl	MYBPHL	ortholog_one2one	ENSG00000221986	1	83.0986
2410124H12Rik					
					
					
					
Gm11309					
					
Fbxl15	FBXL15	ortholog_one2one	ENSG00000107872	1	96.3333
Gm11337					
Gm47450					
					
Gm22884	SNORA29	ortholog_one2many	ENSG00000206910	0	85
					
Gm12238					
4932412D23Rik					
Gm56584					
Mir7652					
Psrc1	PSRC1	ortholog_one2one	ENSG00000134222	1	70.8207
Glra1	GLRA1	ortholog_one2one	ENSG00000145888	1	97.1554
4930401O12Rik					
Gm53038					
A830005F24Rik					
Cuedc2	CUEDC2	ortholog_one2one	ENSG00000107874	1	88.0282
Pdcl3	PDCL3	ortholog_one2one	ENSG00000115539	1	89.5833
					
					
Zfp85os					
Dcun1d3	DCUN1D3	ortholog_one2one	ENSG00000188215	1	97.6974
Gm15802					
					
Gm48730					
					
					
					
Erbb4	ERBB4	ortholog_one2one	ENSG00000178568	1	97.3242
					
Neu1	NEU1	ortholog_one2one	ENSG00000204386	1	82.8851
Mir99ahg					
					
					
					
Gm6556					
Gm25661					
Gm45848					
					
Hccs	HCCS	ortholog_one2one	ENSG00000004961	1	84.1912
Potefam3c	POTEA	ortholog_many2many	ENSG00000188877	0	22.5714
					
					
Fsip2	FSIP2	ortholog_one2one	ENSG00000188738	1	58.6562
Gm30600					
Lyrm1	LYRM1	ortholog_one2one	ENSG00000102897	1	87.7049
Gm45850					
Potefam3d	POTEA	ortholog_many2many	ENSG00000188877	0	22.5714
Rps7-ps1					
Zfp358	ZNF358	ortholog_one2one	ENSG00000198816	1	83.0123
Mcoln1	MCOLN1	ortholog_one2one	ENSG00000090674	1	91.3793
Gm49954					
Zfp983					
Gm28675					
Gm13680					
Gm13679					
Gm13682					
Zfp760	ZNF34	ortholog_one2many	ENSG00000196378	0	33.033
Gm13681					
Sall2	SALL2	ortholog_one2one	ENSG00000165821	1	89.7206
Gm13683					
Gm13685					
Zc3h15	ZC3H15	ortholog_one2one	ENSG00000065548	1	95.5399
Gm12237					
					
Nmur2	NMUR2	ortholog_one2one	ENSG00000132911	1	79.7468
Gm47711					
Gm26328					
					
Zfp229					
Gm47709					
Dcaf11	DCAF11	ortholog_one2one	ENSG00000100897	1	93.2605
Gm47707					
Gm47850					
Gm24253	SNORD1C	ortholog_one2many	ENSG00000274091	0	78.9474
Gm22603					
					
Mrc2	MRC2	ortholog_one2one	ENSG00000011028	1	90.8046
Gm40658					
Celsr2	CELSR2	ortholog_one2one	ENSG00000143126	1	95.7177
Gm55349					
Gm15246					
					
					
					
					
Fxyd5					
Anxa3	ANXA3	ortholog_one2one	ENSG00000138772	1	89.7833
					
Gm15246					
Nlgn4l	NLGN4X	ortholog_one2many	ENSG00000146938	0	62.5413
Nlgn4l	NLGN4Y	ortholog_one2many	ENSG00000165246	0	63.2013
Maff	MAFF	ortholog_one2one	ENSG00000185022	1	91.6667
Gm18270					
	STS	ortholog_one2many	ENSG00000101846	0	71.9101
Zfp820	ZNF34	ortholog_one2many	ENSG00000196378	0	41.1658
Sts	STS	ortholog_one2many	ENSG00000101846	0	61.5385
Taf1	TAF1	ortholog_one2many	ENSG00000147133	1	95.4041
Taf1	TAF1L	ortholog_one2many	ENSG00000122728	1	86.4765
					
					
					
Gm47509					
Zfp995	ZNF34	ortholog_one2many	ENSG00000196378	0	41.6476
					
					
					
Tmem184b	TMEM184B	ortholog_one2one	ENSG00000198792	1	94.4444
					
					
Gm46404					
Gm6540					
Gm10509					
Itgav	ITGAV	ortholog_one2one	ENSG00000138448	1	92.6245
					
Gm37309					
Gm48010					
Gm37821					
Gm37091					
					
Gm37100					
Gm34354					
Mir6349					
					
Gm15670					
Prkce	PRKCE	ortholog_one2one	ENSG00000171132	1	97.9647
Gm25542					
Gm19335					
Gm37735					
Gm37769					
Fcgr2b	FCGR2C	ortholog_many2many	ENSG00000244682	0	42.6471
Fcgr2b	FCGR2A	ortholog_many2many	ENSG00000143226	0	38.8235
Fcgr2b	FCGR2B	ortholog_many2many	ENSG00000072694	1	51.7647
4930555K05Rik					
Mir128-2					
Gm55968					
Gm24957					
Gm4657					
					
Gm48544					
Gm55969					
Gm47875					
Gm7183					
					
Gm36745					
					
Pnpla6	PNPLA6	ortholog_one2one	ENSG00000032444	1	95.4785
Gm56570					
Gm34585					
Pdcd6ip					
					
					
					
Gm53019					
Gm42603					
					
Gm42602					
					
Gm34721					
Gm24623	RNU2-20P	ortholog_one2one	ENSG00000222357	0	69.5876
Gm43147					
Gm43148					
Gm43144					
Gm33447					
Gm9484					
4930448F12Rik					
Slc8b1	SLC8B1	ortholog_one2one	ENSG00000089060	1	82.735
					
Gm40841					
Mir1943					
Csnk1e	CSNK1E	ortholog_one2one	ENSG00000213923	1	98.7981
Neurl4	NEURL4	ortholog_one2one	ENSG00000215041	1	95.6494
					
4930455M05Rik					
					
4833422C13Rik					
					
Mfsd13a	MFSD13A	ortholog_one2one	ENSG00000138111	1	88.8247
					
					
					
					
					
Sars1	SARS1	ortholog_one2one	ENSG00000031698	1	95.8984
4932702P03Rik					
Gm54542					
Gm18832					
Gm54543	RNU6-754P	ortholog_one2one	ENSG00000212468	0	55.4545
					
Epas1	EPAS1	ortholog_one2one	ENSG00000116016	1	87.8719
					
					
Gm7762					
					
					
1700024I08Rik					
Mir146b	MIR146B	ortholog_one2one	ENSG00000202569	1	61.4679
2310034G01Rik	C10orf95	ortholog_one2one	ENSG00000120055	1	55.5024
					
Gm24610		ortholog_one2many	ENSG00000201384	0	64.2202
					
Actr1a	ACTR1A	ortholog_one2one	ENSG00000138107	1	100
					
					
					
					
Gm37061					
Gm16076					
Gm8840					
Pced1c-ps					
Gm50008					
Gm29113					
Gm10309					
Gm29114					
Or14r1-ps1					
Or12d15					
Fcgr4	FCGR3B	ortholog_one2many	ENSG00000162747	1	56.6265
Fcgr4	FCGR3A	ortholog_one2many	ENSG00000203747	1	61.8474
Or14s1-ps1					
Or1o1					
					
					
					
					
					
					
Or11a5-ps1					
					
Gm18808					
Gm48199					
Gm13684					
Dnmt3l-ps1					
Fam171b	FAM171B	ortholog_one2one	ENSG00000144369	1	89.2814
					
Sufu	SUFU	ortholog_one2one	ENSG00000107882	1	97.5258
Gm26110					
Or1o11					
Npas2	NPAS2	ortholog_one2one	ENSG00000170485	1	88.2353
Or11a6-ps1					
Or12d17	OR12D3	ortholog_one2one	ENSG00000112462	1	79.2994
					
Gm41030					
Gm47523					
					
H2-M2					
9330199G10Rik					
Gm22942					
Gm43438					
Gm55261					
Gm49593					
Gon4l	YY1AP1	ortholog_one2many	ENSG00000163374	0	23.7611
Gon4l	GON4L	ortholog_one2many	ENSG00000116580	1	74.5575
Kcnj4	KCNJ4	ortholog_one2one	ENSG00000168135	1	98.2022
Gm49552					
Kdelr3	KDELR3	ortholog_one2one	ENSG00000100196	1	92.5234
Zswim2	ZSWIM2	ortholog_one2one	ENSG00000163012	1	67.9873
					
					
					
					
Ddx17	DDX17	ortholog_one2one	ENSG00000100201	1	98.4663
					
					
					
					
Gm56561					
Or5v1	OR5V1	ortholog_one2many	ENSG00000243729	1	82.3344
					
					
					
Gm20428					
Tpm1	TPM1	ortholog_one2one	ENSG00000140416	1	79.7546
Gm47990					
Gm3617					
Fcgr3	FCGR2C	ortholog_many2many	ENSG00000244682	0	44.1948
Fcgr3	FCGR2A	ortholog_many2many	ENSG00000143226	0	43.8202
Fcgr3	FCGR2B	ortholog_many2many	ENSG00000072694	0	44.1948
Or12d14-ps1					
					
Or12d16-ps1					
Gm56580					
Gm46416					
Lmf1	LMF1	ortholog_one2one	ENSG00000103227	1	77.1777
C630031E19Rik					
					
					
					
Pxdn	PXDN	ortholog_one2one	ENSG00000130508	1	91.2542
					
					
Cwc22rt1	CWC22	ortholog_one2many	ENSG00000163510	0	84.8193
					
Bmp2k	BMP2K	ortholog_one2one	ENSG00000138756	1	84.007
					
Slc12a5	SLC12A5	ortholog_one2one	ENSG00000124140	1	95.4306
					
					
Fitm1	FITM1	ortholog_one2one	ENSG00000139914	1	96.2329
Gm40909					
Gm35618					
Gm43713					
Gm23054	RNU1-34P	ortholog_one2many	ENSG00000201291	0	69.7531
Msto1	MSTO1	ortholog_one2one	ENSG00000125459	1	80.036
Psme1	PSME1	ortholog_one2one	ENSG00000092010	1	94.7791
Dnah3	DNAH3	ortholog_one2one	ENSG00000158486	1	87.4754
Gm47916					
					
					
D030007L05Rik					
Gm9828					
					
Gm36377					
Mir6546					
Gm56232					
Gm56233					
					
Ikzf2	IKZF2	ortholog_one2one	ENSG00000030419	1	96.8045
					
Gm22645					
Gm43145					
Gm50312					
Paqr3	PAQR3	ortholog_one2one	ENSG00000163291	1	97.7492
Gm5836					
Gng13	GNG13	ortholog_one2one	ENSG00000127588	1	95.5224
E430024I08Rik					
Chtf18	CHTF18	ortholog_one2one	ENSG00000127586	1	75.3608
					
Tpo	TPO	ortholog_one2one	ENSG00000115705	1	74.3982
A530095I07Rik					
					
Tpcn1	TPCN1	ortholog_one2one	ENSG00000186815	1	90.8201
Gm56593					
n-R5s197					
1110046J04Rik					
Dap3	DAP3	ortholog_one2one	ENSG00000132676	1	82.0972
Mir7050					
Mrgpra1	MRGPRX1	ortholog_many2many	ENSG00000170255	0	48.6405
Mrgpra1	MRGPRX4	ortholog_many2many	ENSG00000179817	0	46.2236
Mrgpra1	MRGPRX2	ortholog_many2many	ENSG00000183695	1	50.4532
Mrgpra1	MRGPRX3	ortholog_many2many	ENSG00000179826	0	48.6405
					
Gm56635					
Gm29479					
Trim8	TRIM8	ortholog_one2one	ENSG00000171206	1	97.6407
Gm25217					
					
Gm25326	RNU6-748P	ortholog_one2one	ENSG00000207378	0	91.5888
4930560O18Rik					
Mrgpra2a	MRGPRX1	ortholog_many2many	ENSG00000170255	0	46.2236
Mrgpra2a	MRGPRX4	ortholog_many2many	ENSG00000179817	0	45.9215
Mrgpra2a	MRGPRX2	ortholog_many2many	ENSG00000183695	0	46.5257
Mrgpra2a	MRGPRX3	ortholog_many2many	ENSG00000179826	0	45.3172
Mrgpra2b	MRGPRX1	ortholog_many2many	ENSG00000170255	0	46.2236
Mrgpra2b	MRGPRX4	ortholog_many2many	ENSG00000179817	0	45.9215
Mrgpra2b	MRGPRX2	ortholog_many2many	ENSG00000183695	0	47.1299
Mrgpra2b	MRGPRX3	ortholog_many2many	ENSG00000179826	0	45.3172
					
					
					
Gm7255					
					
Mrgprc4-ps					
Gm47467					
					
Mrgpra14					
Arl3	ARL3	ortholog_one2one	ENSG00000138175	1	98.3516
Gm15691					
Rpl31	RPL31	ortholog_one2one	ENSG00000071082	1	100
					
Gm9322					
Sntg2	SNTG2	ortholog_one2one	ENSG00000172554	1	83.1169
Mrgpra3	MRGPRX1	ortholog_many2many	ENSG00000170255	0	47.7204
Mrgpra3	MRGPRX4	ortholog_many2many	ENSG00000179817	0	47.4164
Mrgpra3	MRGPRX2	ortholog_many2many	ENSG00000183695	1	50.152
Mrgpra3	MRGPRX3	ortholog_many2many	ENSG00000179826	0	48.9362
Fxyd7	FXYD7	ortholog_one2one	ENSG00000221946	1	86.25
					
					
					
Sfxn2	SFXN2	ortholog_one2one	ENSG00000156398	1	89.1304
Dmc1	DMC1	ortholog_one2one	ENSG00000100206	1	97.0588
					
Gm33045					
Mrgprc1-ps					
Gm2707					
Gm28288					
Mrgprc3-ps					
Emc9	EMC9	ortholog_one2one	ENSG00000100908	1	91.2621
Ldaf1	LDAF1	ortholog_one2one	ENSG00000011638	1	70.1863
Heph	HEPH	ortholog_one2one	ENSG00000089472	1	85.8254
Gm5560					
Rpusd1	RPUSD1	ortholog_one2one	ENSG00000007376	1	83.9869
2510016D11Rik					
Naa11					
Gk2	GK2	ortholog_one2one	ENSG00000196475	1	84.4765
Iqcd	IQCD	ortholog_one2one	ENSG00000166578	1	65.2838
					
Wbp1l	WBP1L	ortholog_one2one	ENSG00000166272	1	83.3766
Gm47469					
Hrct1	HRCT1	ortholog_one2one	ENSG00000196196	0	52.2936
Psme2	PSME2	ortholog_one2many	ENSG00000100911	1	93.7238
Spaar	SPAAR	ortholog_one2one	ENSG00000235387	1	65.3333
2310016D03Rik					
Gm29112					
Gm28112					
					
Gm37930					
Reck	RECK	ortholog_one2one	ENSG00000122707	1	93.5118
Ppip5k2	PPIP5K2	ortholog_one2one	ENSG00000145725	1	95.4911
					
					
					
Gm5733					
Mslnl	MSLNL	ortholog_one2one	ENSG00000162006	1	56.2044
Gm56336					
Gm18348					
					
					
Gm54619					
Gm29563					
					
					
Rps23rg1					
Gm28806					
Mrgprc7-ps					
Antxr2	ANTXR2	ortholog_one2one	ENSG00000163297	1	82.9569
Gm49762					
Ryk-ps1					
Gm54620					
2010203P06Rik					
Gm18349					
					
Tmem18	TMEM18	ortholog_one2one	ENSG00000151353	1	77.8571
Gm55272					
Mrgpra18-ps					
Cby1	CBY1	ortholog_one2one	ENSG00000100211	1	83.4646
Gm5734					
Rps23-ps2					
Mrgprc2-ps					
					
Mrgpra4	MRGPRX1	ortholog_many2many	ENSG00000170255	0	46.6454
Mrgpra4	MRGPRX4	ortholog_many2many	ENSG00000179817	0	47.2843
Mrgpra4	MRGPRX2	ortholog_many2many	ENSG00000183695	0	50.4792
Mrgpra4	MRGPRX3	ortholog_many2many	ENSG00000179826	0	47.9233
Camsap3	CAMSAP3	ortholog_one2one	ENSG00000076826	1	88.5066
Mrgprx1					
Rrp7a	RRP7A	ortholog_one2one	ENSG00000189306	1	83.9286
					
					
Mrgprb7-ps					
Gm28666					
Gm55306					
Mrgprb12-ps					
Msln	MSLN	ortholog_one2one	ENSG00000102854	1	57.0747
Alkal2	ALKAL2	ortholog_one2one	ENSG00000189292	1	75.4967
Gm18351					
Gm28665					
Mrgprb5					
Gm18352					
Gm34388					
Mrgprb4					
Acp1	ACP1	ortholog_one2one	ENSG00000143727	1	86.076
Gm26950					
Gm18356					
Gm904					
Mrgprb13					
Gm18357					
Mrgprb8					
Gm49763					
Mrgprb1					
Gm35215					
					
Gm36602					
					
					
					
Cyp17a1	CYP17A1	ortholog_one2one	ENSG00000148795	1	66.8639
Mrgprx2					
4930435F18Rik					
					
Poldip3	POLDIP3	ortholog_one2one	ENSG00000100227	1	91.4286
Mrgprb2					
					
					
Mrgprb9-ps					
					
					
Gm18353					
Rita1	RITA1	ortholog_one2one	ENSG00000139405	1	67.1937
					
Mrgprb3					
					
Cwc22rt2	CWC22	ortholog_one2many	ENSG00000163510	0	84.8193
Zp2	ZP2	ortholog_one2one	ENSG00000103310	1	60.3086
					
Gm46412					
Ncoa5	NCOA5	ortholog_one2one	ENSG00000124160	1	92.7461
Rnf31	RNF31	ortholog_one2one	ENSG00000092098	1	86.9606
					
					
Gm46411					
					
AI197445					
Gm6967					
Glipr2	GLIPR2	ortholog_one2one	ENSG00000122694	1	93.5065
Gm56658					
Borcs7	BORCS7	ortholog_one2one	ENSG00000166275	1	96.1905
					
					
Sh3yl1	SH3YL1	ortholog_one2one	ENSG00000035115	1	92.9412
Gm19866					
					
As3mt	AS3MT	ortholog_one2one	ENSG00000214435	1	76.5957
Ccin	CCIN	ortholog_one2one	ENSG00000185972	1	93.0272
Marchf10	MARCHF10	ortholog_one2one	ENSG00000173838	1	63.5787
					
Clta	CLTA	ortholog_one2one	ENSG00000122705	1	87.0968
Bmp3	BMP3	ortholog_one2one	ENSG00000152785	1	80.3419
					
Gm41032					
Ciao3	CIAO3	ortholog_one2one	ENSG00000103245	1	87.605
Gm30893					
Ddx54	DDX54	ortholog_one2one	ENSG00000123064	1	85.4691
Rnu12	RNU12	ortholog_one2one	ENSG00000276027	1	91.3907
Etohd2					
Cyb5r3	CYB5R3	ortholog_one2one	ENSG00000100243	1	87.0432
Gm47341					
					
Gm47024					
					
Gm47342					
					
					
Gm47027					
					
Gm47026					
Cwc22rt3	CWC22	ortholog_one2many	ENSG00000163510	0	84.6988
Helb	HELB	ortholog_one2one	ENSG00000127311	1	65.9218
					
Gm56347					
Cwc22rt4	CWC22	ortholog_one2many	ENSG00000163510	0	84.8193
					
Zc3h8	ZC3H8	ortholog_one2one	ENSG00000144161	1	76.3934
					
					
Gm40660					
					
					
Gm19261					
					
					
					
					
					
					
					
					
Gm32443					
Ms4a6b	MS4A6A	ortholog_many2many	ENSG00000110077	0	47.541
Ms4a6b	MS4A6E	ortholog_many2many	ENSG00000166926	0	27.0492
					
					
1700029N11Rik					
					
					
Gm14028					
6030469F06Rik					
Gm10762					
Gm11640					
Irak3	IRAK3	ortholog_one2one	ENSG00000090376	1	74.5484
Gps2	GPS2	ortholog_one2one	ENSG00000132522	1	97.5535
Zc3h6	ZC3H6	ortholog_one2one	ENSG00000188177	1	77.4851
6030469F06Rik					
Ms4a4d					
					
					
					
					
Gm29542					
Gm10212					
					
Zdhhc13	ZDHHC13	ortholog_one2one	ENSG00000177054	1	91.1576
Cd40	CD40	ortholog_one2one	ENSG00000101017	1	59.5156
Irf9	IRF9	ortholog_one2one	ENSG00000213928	1	59.5699
Gm38275					
Ms4a6d	MS4A6A	ortholog_many2many	ENSG00000110077	0	48.583
Ms4a6d	MS4A6E	ortholog_many2many	ENSG00000166926	0	30.7692
Slc26a4	SLC26A4	ortholog_one2one	ENSG00000091137	1	87.5641
Gm26465					
S1pr1	S1PR1	ortholog_one2one	ENSG00000170989	1	94.2408
Gm15290					
					
Dph5	DPH5	ortholog_one2one	ENSG00000117543	1	92.1708
					
					
Gm24599					
Ms4a2	MS4A2	ortholog_one2one	ENSG00000149534	1	60.4255
					
					
Gm47792					
Gm14935					
Cfap126	CFAP126	ortholog_one2one	ENSG00000188931	1	56.2232
7530414M10Rik					
					
Gm15068					
A4galt	A4GALT	ortholog_one2one	ENSG00000128274	1	76.0446
					
					
					
					
Gm378					
Gm47805					
Gm9218					
					
Gm47361					
A230103O09Rik					
					
Gm379					
Haghl	HAGHL	ortholog_one2one	ENSG00000103253	1	80.9187
					
					
Gm43579					
Sfi1	SFI1	ortholog_one2one	ENSG00000198089	1	64.6382
Cfap73	CFAP73	ortholog_one2one	ENSG00000186710	1	54.902
					
Gm56684					
Gm5946					
Anks4b	ANKS4B	ortholog_one2one	ENSG00000175311	1	81.5603
					
Gm48524					
					
					
					
Gm16400					
Gm42657					
Bcap29	BCAP29	ortholog_one2one	ENSG00000075790	1	82.5
Gm15167					
Gm15749					
Gm15128					
Gm32886					
Arfgap3	ARFGAP3	ortholog_one2one	ENSG00000242247	1	80.1527
Gm45041					
Gne	GNE	ortholog_one2one	ENSG00000159921	1	98.7535
Csrp3	CSRP3	ortholog_one2one	ENSG00000129170	1	97.9381
Rfc1	RFC1	ortholog_one2one	ENSG00000035928	1	82.1834
Vmn2r-ps95					
Gm47009					
Tmbim4	TMBIM4	ortholog_one2one	ENSG00000155957	1	84.0336
					
					
Xab2	XAB2	ortholog_one2one	ENSG00000076924	1	98.8304
Gm15081					
Gm48136					
Gm15080					
					
Ms4a3	MS4A3	ortholog_one2one	ENSG00000149516	1	56.8075
Cbx3-ps2					
Gm48185					
					
Gm42687					
Gm43107					
Gm43108					
Gm15108					
Gm43106					
Crym	CRYM	ortholog_one2one	ENSG00000103316	1	88.8179
Gm6649					
Gm15110					
Gm37000					
Gm10323					
Dus4l	DUS4L	ortholog_one2one	ENSG00000105865	1	88.2716
					
Gm55254					
Rps24-ps2					
Gm8303					
					
Gm15107					
Pou5f1-rs3					
Gm11279					
Gm40830					
Hnf4g	HNF4G	ortholog_one2one	ENSG00000164749	1	93.7229
Vmn1r-ps110					
					
Rec8	REC8	ortholog_one2one	ENSG00000100918	1	70.5584
Vmn1r-ps111					
					
Cog5	COG5	ortholog_one2one	ENSG00000164597	1	89.2642
H2ac5-ps					
					
Gm5626					
					
Gm8700					
Spag16	SPAG16	ortholog_one2one	ENSG00000144451	1	74.3349
Oosp2	OOSP2	ortholog_one2one	ENSG00000149507	0	49.4048
Gm47412					
					
Gm15111					
					
Gm15113					
Serpinb1-ps1					
E2f8	E2F8	ortholog_one2one	ENSG00000129173	1	83.6047
					
Gm8320					
Gm6296					
					
Gm4900					
Gm15114					
Gm46400					
Oosp1	OOSP1	ortholog_one2one	ENSG00000284873	0	34.6535
Llph	LLPH	ortholog_one2one	ENSG00000139233	1	80
Pacsin2	PACSIN2	ortholog_one2one	ENSG00000100266	1	93.8272
Gm48568					
Gm15106					
					
Gm15112					
Gm18857					
Gm8331					
Gm8334					
Gm15127					
Gm26183					
Gm25443		ortholog_one2many	ENSG00000252139	0	85.5263
Oosp3					
Gpr22	GPR22	ortholog_one2one	ENSG00000172209	1	96.9907
Tdg	TDG	ortholog_one2one	ENSG00000139372	1	85.9857
					
Rps3a3					
Serpini1	SERPINI1	ortholog_one2one	ENSG00000163536	1	86.3415
Gm26927					
					
Gm56004	RN7SKP276	ortholog_one2many	ENSG00000252051	0	37.0031
Gm15125					
Pet100	PET100	ortholog_one2one	ENSG00000229833	1	71.0526
Gm2399					
Ipo4	IPO4	ortholog_one2one	ENSG00000196497	1	81.7006
Gm7042					
					
Gm15126					
Kars1-ps1					
Gm48808					
Luzp4					
Abca14					
Gm18029					
Gm48809					
Gm18562					
Gm25913	SCARNA17	ortholog_one2one	ENSG00000251992	0	69.6296
Gm19224					
Hbp1	HBP1	ortholog_one2one	ENSG00000105856	1	92.9658
					
Cblif	CBLIF	ortholog_one2one	ENSG00000134812	1	81.7746
Pcp2	PCP2	ortholog_one2one	ENSG00000174788	1	84.1667
					
Gm48731					
					
